,eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak,stimuliName,order,name
487,R,6230674,6230706,33,624.8,107.6,709.4,105.0,2.45,219,nytimes_home_chinese.png,102.40000000000002,Sub2_Lew.asc
488,R,6230842,6230913,72,706.1,111.8,641.6,304.1,7.67,372,nytimes_home_chinese.png,81.92000000000002,Sub2_Lew.asc
489,R,6231022,6231051,30,639.9,302.5,652.9,304.0,0.38,79,nytimes_home_chinese.png,65.53600000000002,Sub2_Lew.asc
490,R,6231394,6231442,49,662.3,314.4,561.5,330.1,3.0,236,nytimes_home_chinese.png,52.42880000000002,Sub2_Lew.asc
491,R,6231676,6231709,34,549.4,328.3,648.4,309.3,2.97,255,nytimes_home_chinese.png,41.94304000000002,Sub2_Lew.asc
492,R,6232052,6232122,71,656.2,318.1,665.6,486.5,6.47,279,nytimes_home_chinese.png,33.55443200000002,Sub2_Lew.asc
493,R,6232378,6232408,31,663.3,486.7,646.2,491.7,0.53,84,nytimes_home_chinese.png,26.843545600000013,Sub2_Lew.asc
494,R,6232698,6232724,27,644.0,490.9,734.1,494.9,2.6,233,nytimes_home_chinese.png,21.47483648000001,Sub2_Lew.asc
495,R,6232877,6233028,152,731.6,511.5,476.2,499.7,7.32,590,nytimes_home_chinese.png,17.17986918400001,Sub2_Lew.asc
496,R,6233295,6233331,37,470.9,512.0,456.2,547.4,1.39,176,nytimes_home_chinese.png,13.743895347200008,Sub2_Lew.asc
497,R,6233645,6233674,30,458.2,554.3,469.0,558.6,0.34,77,nytimes_home_chinese.png,10.995116277760006,Sub2_Lew.asc
498,R,6233814,6233900,87,470.8,563.5,1035.9,615.1,15.85,463,nytimes_home_chinese.png,8.796093022208007,Sub2_Lew.asc
499,R,6234002,6234034,33,1028.9,614.1,1058.2,622.5,0.86,132,nytimes_home_chinese.png,7.036874417766406,Sub2_Lew.asc
500,R,6234586,6234632,47,1065.3,634.4,880.3,645.2,5.12,264,nytimes_home_chinese.png,5.629499534213124,Sub2_Lew.asc
501,R,6234722,6234801,80,874.7,644.2,687.3,343.3,12.47,402,nytimes_home_chinese.png,4.503599627370501,Sub2_Lew.asc
502,R,6237887,6237897,11,679.4,395.3,674.3,402.8,0.32,37,eco_news.png,160.0,Sub2_Lew.asc
503,R,6237923,6238071,149,672.1,404.9,239.8,189.5,14.78,610,eco_news.png,128.00000000000003,Sub2_Lew.asc
504,R,6238257,6238286,30,224.5,195.3,340.5,219.7,3.38,281,eco_news.png,102.40000000000002,Sub2_Lew.asc
505,R,6238423,6238468,46,341.4,220.4,247.9,318.6,4.57,287,eco_news.png,81.92000000000002,Sub2_Lew.asc
506,R,6238696,6238704,9,243.9,323.8,234.8,327.9,0.3,35,eco_news.png,65.53600000000002,Sub2_Lew.asc
507,R,6239050,6239091,42,233.2,336.1,353.8,342.2,3.39,243,eco_news.png,52.42880000000002,Sub2_Lew.asc
508,R,6239266,6239294,29,356.6,347.5,378.7,346.6,0.63,85,eco_news.png,41.94304000000002,Sub2_Lew.asc
509,R,6239409,6239461,53,381.9,345.6,233.1,367.7,4.26,240,eco_news.png,33.55443200000002,Sub2_Lew.asc
510,R,6239540,6239698,159,225.1,376.8,306.5,354.4,2.42,533,eco_news.png,26.843545600000013,Sub2_Lew.asc
511,R,6240024,6240072,49,314.3,366.5,248.0,382.9,1.96,144,eco_news.png,21.47483648000001,Sub2_Lew.asc
512,R,6240243,6240298,56,243.5,389.0,403.9,392.3,4.51,309,eco_news.png,17.17986918400001,Sub2_Lew.asc
513,R,6240495,6240547,53,401.1,394.5,256.6,418.7,4.16,277,eco_news.png,13.743895347200008,Sub2_Lew.asc
514,R,6240828,6240870,43,247.5,421.6,337.4,425.9,2.52,218,eco_news.png,10.995116277760006,Sub2_Lew.asc
515,R,6241020,6241049,30,344.6,429.4,283.1,479.0,2.54,215,eco_news.png,8.796093022208007,Sub2_Lew.asc
516,R,6241302,6241376,75,281.8,477.8,285.0,292.4,7.0,264,eco_news.png,7.036874417766406,Sub2_Lew.asc
517,R,6241551,6241630,80,286.5,286.8,270.3,529.7,9.13,374,eco_news.png,5.629499534213124,Sub2_Lew.asc
518,R,6241888,6241925,38,272.1,523.4,238.0,546.7,1.27,157,eco_news.png,4.503599627370501,Sub2_Lew.asc
519,R,6242109,6242159,51,234.6,553.4,361.6,541.2,3.53,278,eco_news.png,3.6028797018964007,Sub2_Lew.asc
520,R,6242329,6242391,63,367.8,542.4,563.6,536.7,5.54,333,eco_news.png,2.8823037615171203,Sub2_Lew.asc
521,R,6242521,6242554,34,562.2,537.8,475.7,523.7,2.52,216,eco_news.png,2.305843009213697,Sub2_Lew.asc
522,R,6242728,6242766,39,468.5,535.7,609.3,525.7,4.03,319,eco_news.png,1.8446744073709573,Sub2_Lew.asc
523,R,6245865,6245999,135,652.2,394.5,298.5,175.8,13.13,794,deviantart_product_cata.png,160.0,Sub2_Lew.asc
524,R,6246290,6246310,21,303.1,186.6,321.1,176.3,0.64,61,deviantart_product_cata.png,128.00000000000003,Sub2_Lew.asc
525,R,6246487,6246511,25,327.1,187.5,344.9,212.1,1.07,95,deviantart_product_cata.png,102.40000000000002,Sub2_Lew.asc
526,R,6246746,6246823,78,345.7,215.5,818.5,311.7,14.05,456,deviantart_product_cata.png,81.92000000000002,Sub2_Lew.asc
527,R,6247053,6247088,36,823.6,320.7,883.1,322.7,1.72,182,deviantart_product_cata.png,65.53600000000002,Sub2_Lew.asc
528,R,6247232,6247380,149,879.6,347.8,645.6,77.3,12.41,422,deviantart_product_cata.png,52.42880000000002,Sub2_Lew.asc
529,R,6247541,6247592,52,643.0,79.3,564.5,63.5,2.35,147,deviantart_product_cata.png,41.94304000000002,Sub2_Lew.asc
530,R,6247841,6247876,36,547.0,67.7,501.8,88.9,1.53,163,deviantart_product_cata.png,33.55443200000002,Sub2_Lew.asc
531,R,6248041,6248129,89,495.5,98.8,82.4,18.6,11.77,302,deviantart_product_cata.png,26.843545600000013,Sub2_Lew.asc
532,R,6248290,6248325,36,85.6,19.9,60.3,21.8,0.67,99,deviantart_product_cata.png,21.47483648000001,Sub2_Lew.asc
533,R,6248365,6248546,182,54.3,26.2,438.4,267.8,13.88,425,deviantart_product_cata.png,17.17986918400001,Sub2_Lew.asc
534,R,6248855,6248931,77,446.7,287.9,319.3,504.4,8.96,385,deviantart_product_cata.png,13.743895347200008,Sub2_Lew.asc
535,R,6249174,6249241,68,316.1,503.7,480.0,391.2,6.29,303,deviantart_product_cata.png,10.995116277760006,Sub2_Lew.asc
536,R,6249371,6249447,77,479.4,389.3,359.0,581.0,7.94,298,deviantart_product_cata.png,8.796093022208007,Sub2_Lew.asc
537,R,6249598,6249636,39,358.6,581.6,381.1,608.7,1.17,125,deviantart_product_cata.png,7.036874417766406,Sub2_Lew.asc
538,R,6249768,6249906,139,382.2,627.4,482.6,379.9,9.66,410,deviantart_product_cata.png,5.629499534213124,Sub2_Lew.asc
539,R,6249947,6249955,9,497.7,369.6,498.5,374.2,0.18,38,deviantart_product_cata.png,4.503599627370501,Sub2_Lew.asc
540,R,6250070,6250136,67,498.2,390.9,829.4,414.1,9.59,363,deviantart_product_cata.png,3.6028797018964007,Sub2_Lew.asc
541,R,6250352,6250395,44,838.9,412.8,820.7,362.7,2.0,109,deviantart_product_cata.png,2.8823037615171203,Sub2_Lew.asc
542,R,6250701,6250754,54,814.5,363.1,839.4,336.3,1.26,97,deviantart_product_cata.png,2.305843009213697,Sub2_Lew.asc
543,R,6253503,6253555,53,670.9,372.7,522.5,307.0,5.0,209,flickr_weather.png,160.0,Sub2_Lew.asc
544,R,6253731,6253900,170,514.9,313.9,486.1,289.4,1.26,447,flickr_weather.png,128.00000000000003,Sub2_Lew.asc
545,R,6254002,6254077,76,480.3,299.1,469.7,138.2,6.21,176,flickr_weather.png,102.40000000000002,Sub2_Lew.asc
546,R,6254232,6254293,62,469.8,135.3,225.3,52.8,7.54,264,flickr_weather.png,81.92000000000002,Sub2_Lew.asc
547,R,6254574,6254614,41,226.6,51.0,377.4,41.7,4.21,284,flickr_weather.png,65.53600000000002,Sub2_Lew.asc
548,R,6254828,6254916,89,377.5,53.0,948.4,67.3,16.18,449,flickr_weather.png,52.42880000000002,Sub2_Lew.asc
549,R,6255136,6255252,117,954.7,80.0,767.9,671.4,22.49,397,flickr_weather.png,41.94304000000002,Sub2_Lew.asc
550,R,6255547,6255593,47,772.0,668.5,951.0,622.5,5.26,298,flickr_weather.png,33.55443200000002,Sub2_Lew.asc
551,R,6255987,6256075,89,952.1,624.3,473.8,364.4,16.65,387,flickr_weather.png,26.843545600000013,Sub2_Lew.asc
552,R,6256245,6256282,38,464.8,357.0,574.7,325.0,3.41,190,flickr_weather.png,21.47483648000001,Sub2_Lew.asc
553,R,6256494,6256548,55,573.1,329.0,776.1,305.1,5.97,296,flickr_weather.png,17.17986918400001,Sub2_Lew.asc
554,R,6256627,6256779,153,779.8,305.0,765.4,271.1,1.38,500,flickr_weather.png,13.743895347200008,Sub2_Lew.asc
555,R,6256983,6257026,44,760.5,293.9,763.9,352.3,2.27,195,flickr_weather.png,10.995116277760006,Sub2_Lew.asc
556,R,6257166,6257221,56,764.0,360.5,571.1,384.9,5.68,328,flickr_weather.png,8.796093022208007,Sub2_Lew.asc
557,R,6257372,6257449,78,558.7,385.6,956.5,370.0,11.45,434,flickr_weather.png,7.036874417766406,Sub2_Lew.asc
558,R,6257617,6257683,67,955.4,371.1,837.5,297.1,4.43,152,flickr_weather.png,5.629499534213124,Sub2_Lew.asc
559,R,6257863,6257900,38,832.8,293.6,799.1,268.7,1.37,121,flickr_weather.png,4.503599627370501,Sub2_Lew.asc
560,R,6258029,6258100,72,800.7,268.1,492.2,317.4,9.14,380,flickr_weather.png,3.6028797018964007,Sub2_Lew.asc
561,R,6258283,6258322,40,495.4,319.4,555.6,345.6,2.01,219,flickr_weather.png,2.8823037615171203,Sub2_Lew.asc
562,R,6260951,6261004,54,665.3,400.5,559.7,304.4,4.82,171,nytimes_home.png,160.0,Sub2_Lew.asc
563,R,6261097,6261161,65,555.0,298.6,628.0,114.9,7.42,259,nytimes_home.png,128.00000000000003,Sub2_Lew.asc
564,R,6261295,6261318,24,631.2,114.4,607.8,102.5,0.82,62,nytimes_home.png,102.40000000000002,Sub2_Lew.asc
565,R,6261404,6261591,188,596.2,114.1,537.6,106.4,1.72,334,nytimes_home.png,81.92000000000002,Sub2_Lew.asc
566,R,6261678,6261732,55,540.0,113.9,269.2,84.8,7.75,243,nytimes_home.png,65.53600000000002,Sub2_Lew.asc
567,R,6261958,6262028,71,269.2,95.5,722.5,236.7,13.98,455,nytimes_home.png,52.42880000000002,Sub2_Lew.asc
568,R,6262189,6262206,18,727.9,251.4,709.9,250.2,0.53,55,nytimes_home.png,41.94304000000002,Sub2_Lew.asc
569,R,6262357,6262434,78,714.5,252.4,514.9,471.9,10.21,403,nytimes_home.png,33.55443200000002,Sub2_Lew.asc
570,R,6262692,6262748,57,514.7,472.8,662.5,471.2,4.25,274,nytimes_home.png,26.843545600000013,Sub2_Lew.asc
571,R,6262911,6262945,35,660.2,470.7,611.4,475.4,1.42,152,nytimes_home.png,21.47483648000001,Sub2_Lew.asc
572,R,6263091,6263228,138,603.2,480.3,523.7,471.0,2.31,500,nytimes_home.png,17.17986918400001,Sub2_Lew.asc
573,R,6263392,6263422,31,525.4,471.7,494.9,489.2,1.1,122,nytimes_home.png,13.743895347200008,Sub2_Lew.asc
574,R,6263703,6263755,53,490.0,490.2,651.8,495.8,4.65,284,nytimes_home.png,10.995116277760006,Sub2_Lew.asc
575,R,6263988,6264020,33,659.3,507.2,708.9,521.4,1.52,152,nytimes_home.png,8.796093022208007,Sub2_Lew.asc
576,R,6264127,6264174,48,713.7,521.6,541.0,518.5,4.95,236,nytimes_home.png,7.036874417766406,Sub2_Lew.asc
577,R,6264517,6264580,64,537.6,519.4,701.0,617.5,5.9,254,nytimes_home.png,5.629499534213124,Sub2_Lew.asc
578,R,6264693,6264742,50,696.8,614.3,513.7,570.8,5.43,246,nytimes_home.png,4.503599627370501,Sub2_Lew.asc
579,R,6264960,6264979,20,509.2,565.9,486.3,562.6,0.66,64,nytimes_home.png,3.6028797018964007,Sub2_Lew.asc
580,R,6265197,6265232,36,489.6,563.1,576.5,547.7,2.54,238,nytimes_home.png,2.8823037615171203,Sub2_Lew.asc
581,R,6265488,6265523,36,582.8,552.0,696.2,563.3,3.27,219,nytimes_home.png,2.305843009213697,Sub2_Lew.asc
582,R,6265670,6265687,18,695.7,575.1,697.1,591.9,0.62,41,nytimes_home.png,1.8446744073709573,Sub2_Lew.asc
583,R,6265715,6265871,157,676.9,595.1,765.4,761.5,6.45,504,nytimes_home.png,1.475739525896766,Sub2_Lew.asc
584,R,6269228,6269325,98,656.4,379.8,332.5,175.2,12.16,290,sgair.png,160.0,Sub2_Lew.asc
585,R,6269505,6269544,40,324.2,163.8,239.6,173.1,2.4,177,sgair.png,128.00000000000003,Sub2_Lew.asc
586,R,6269658,6269785,128,241.1,200.5,764.0,389.7,16.5,522,sgair.png,102.40000000000002,Sub2_Lew.asc
587,R,6270008,6270047,40,762.5,400.3,849.4,391.5,2.53,253,sgair.png,81.92000000000002,Sub2_Lew.asc
588,R,6270229,6270262,34,854.9,393.9,824.6,394.6,0.87,102,sgair.png,65.53600000000002,Sub2_Lew.asc
589,R,6270435,6270486,52,815.3,400.0,972.1,399.5,4.49,325,sgair.png,52.42880000000002,Sub2_Lew.asc
590,R,6270697,6270729,33,976.6,403.4,1036.1,403.3,1.68,176,sgair.png,41.94304000000002,Sub2_Lew.asc
591,R,6270865,6270899,35,1037.9,404.1,971.4,406.4,1.88,169,sgair.png,33.55443200000002,Sub2_Lew.asc
592,R,6270981,6271102,122,946.8,421.8,785.9,247.1,8.16,591,sgair.png,26.843545600000013,Sub2_Lew.asc
593,R,6271237,6271258,22,786.9,272.1,793.2,256.6,0.63,69,sgair.png,21.47483648000001,Sub2_Lew.asc
594,R,6271662,6271698,37,796.1,261.4,904.5,257.4,3.14,298,sgair.png,17.17986918400001,Sub2_Lew.asc
595,R,6271924,6271970,47,901.9,268.8,879.6,333.1,2.56,248,sgair.png,13.743895347200008,Sub2_Lew.asc
596,R,6272126,6272265,140,865.2,349.5,801.8,250.0,4.27,682,sgair.png,10.995116277760006,Sub2_Lew.asc
597,R,6272551,6272624,74,798.7,263.4,492.8,322.7,9.16,388,sgair.png,8.796093022208007,Sub2_Lew.asc
598,R,6272789,6272819,31,497.8,323.7,477.9,305.4,0.91,109,sgair.png,7.036874417766406,Sub2_Lew.asc
599,R,6273046,6273108,63,476.8,300.8,257.2,359.1,6.62,283,sgair.png,5.629499534213124,Sub2_Lew.asc
600,R,6273278,6273351,74,254.5,361.7,210.1,217.4,5.59,247,sgair.png,4.503599627370501,Sub2_Lew.asc
601,R,6273501,6273535,35,210.7,207.2,247.2,187.8,1.25,140,sgair.png,3.6028797018964007,Sub2_Lew.asc
602,R,6273715,6273802,88,250.5,193.1,814.7,323.7,16.79,534,sgair.png,2.8823037615171203,Sub2_Lew.asc
603,R,6274047,6274098,52,814.2,324.0,904.7,285.9,3.0,240,sgair.png,2.305843009213697,Sub2_Lew.asc
604,R,6276859,6277030,172,659.3,415.5,683.2,298.7,4.57,607,dropbox.png,160.0,Sub2_Lew.asc
605,R,6277110,6277152,43,660.8,303.9,826.6,331.0,4.93,353,dropbox.png,128.00000000000003,Sub2_Lew.asc
606,R,6277315,6277346,32,831.3,331.3,854.7,349.4,0.97,94,dropbox.png,102.40000000000002,Sub2_Lew.asc
607,R,6277535,6277689,155,855.3,345.5,848.4,392.1,1.81,310,dropbox.png,81.92000000000002,Sub2_Lew.asc
608,R,6277867,6277951,85,846.7,405.7,1106.7,43.6,15.53,483,dropbox.png,65.53600000000002,Sub2_Lew.asc
609,R,6278485,6278580,96,1102.6,35.4,821.0,395.6,15.77,484,dropbox.png,52.42880000000002,Sub2_Lew.asc
610,R,6278695,6278773,79,815.2,397.0,634.7,728.9,13.23,663,dropbox.png,41.94304000000002,Sub2_Lew.asc
611,R,6278958,6279098,141,638.3,727.8,459.3,366.3,14.22,406,dropbox.png,33.55443200000002,Sub2_Lew.asc
612,R,6279228,6279296,69,450.0,379.7,410.7,270.8,4.33,199,dropbox.png,26.843545600000013,Sub2_Lew.asc
613,R,6279464,6279487,24,408.8,266.2,376.3,243.7,1.27,120,dropbox.png,21.47483648000001,Sub2_Lew.asc
614,R,6279885,6279920,36,379.1,248.7,434.8,255.9,1.62,186,dropbox.png,17.17986918400001,Sub2_Lew.asc
615,R,6280169,6280241,73,424.2,270.2,593.1,415.3,7.42,423,dropbox.png,13.743895347200008,Sub2_Lew.asc
616,R,6280674,6280734,61,598.7,420.1,373.6,465.3,6.67,274,dropbox.png,10.995116277760006,Sub2_Lew.asc
617,R,6281010,6281076,67,368.1,468.8,381.8,243.3,8.58,269,dropbox.png,8.796093022208007,Sub2_Lew.asc
618,R,6284394,6284461,68,677.4,373.6,487.6,319.4,5.89,304,Google-PLay-Store-Front-Page.png,160.0,Sub2_Lew.asc
619,R,6284601,6284719,119,490.9,317.1,229.1,127.3,10.34,379,Google-PLay-Store-Front-Page.png,128.00000000000003,Sub2_Lew.asc
620,R,6284839,6284885,47,223.4,129.2,121.6,86.3,3.2,187,Google-PLay-Store-Front-Page.png,102.40000000000002,Sub2_Lew.asc
621,R,6285160,6285199,40,99.6,63.3,36.8,108.2,2.34,229,Google-PLay-Store-Front-Page.png,81.92000000000002,Sub2_Lew.asc
622,R,6285396,6285566,171,6.9,115.7,260.5,185.3,7.3,395,Google-PLay-Store-Front-Page.png,65.53600000000002,Sub2_Lew.asc
623,R,6285727,6285771,45,260.0,196.7,308.9,242.1,2.21,190,Google-PLay-Store-Front-Page.png,52.42880000000002,Sub2_Lew.asc
624,R,6285959,6286015,57,319.3,263.6,270.3,368.4,4.22,316,Google-PLay-Store-Front-Page.png,41.94304000000002,Sub2_Lew.asc
625,R,6286219,6286318,100,270.9,375.5,675.8,715.9,16.81,491,Google-PLay-Store-Front-Page.png,33.55443200000002,Sub2_Lew.asc
626,R,6286407,6286455,49,674.3,712.6,868.9,609.6,6.59,333,Google-PLay-Store-Front-Page.png,26.843545600000013,Sub2_Lew.asc
627,R,6286638,6286667,30,871.6,614.5,937.7,628.7,1.92,180,Google-PLay-Store-Front-Page.png,21.47483648000001,Sub2_Lew.asc
628,R,6286748,6286785,38,941.4,629.4,893.6,662.7,1.79,205,Google-PLay-Store-Front-Page.png,17.17986918400001,Sub2_Lew.asc
629,R,6286875,6287073,199,891.2,670.8,463.3,633.9,11.99,331,Google-PLay-Store-Front-Page.png,13.743895347200008,Sub2_Lew.asc
630,R,6287369,6287408,40,469.4,664.0,575.3,638.4,3.11,249,Google-PLay-Store-Front-Page.png,10.995116277760006,Sub2_Lew.asc
631,R,6287636,6287723,88,573.7,637.4,721.5,321.4,12.59,422,Google-PLay-Store-Front-Page.png,8.796093022208007,Sub2_Lew.asc
632,R,6287911,6287953,43,723.3,319.4,610.2,363.7,3.71,364,Google-PLay-Store-Front-Page.png,7.036874417766406,Sub2_Lew.asc
633,R,6288130,6288174,45,602.8,366.5,527.8,368.1,2.17,171,Google-PLay-Store-Front-Page.png,5.629499534213124,Sub2_Lew.asc
634,R,6288340,6288383,44,514.0,370.2,511.9,321.2,1.89,122,Google-PLay-Store-Front-Page.png,4.503599627370501,Sub2_Lew.asc
635,R,6288502,6288742,241,500.8,324.1,318.1,113.4,9.59,515,Google-PLay-Store-Front-Page.png,3.6028797018964007,Sub2_Lew.asc
636,R,6288868,6288918,51,316.5,118.7,127.6,78.1,5.41,209,Google-PLay-Store-Front-Page.png,2.8823037615171203,Sub2_Lew.asc
637,R,6289223,6289274,52,118.9,67.8,550.0,200.8,13.03,492,Google-PLay-Store-Front-Page.png,2.305843009213697,Sub2_Lew.asc
638,R,6292708,6292780,73,658.1,374.2,446.2,275.9,7.2,279,deviantart_webdsgn(1).png,160.0,Sub2_Lew.asc
639,R,6292887,6292948,62,442.4,263.0,374.8,132.8,5.36,201,deviantart_webdsgn(1).png,128.00000000000003,Sub2_Lew.asc
640,R,6293065,6293112,48,370.5,131.5,562.0,81.5,5.81,292,deviantart_webdsgn(1).png,102.40000000000002,Sub2_Lew.asc
641,R,6293261,6293279,19,565.8,84.8,578.9,72.8,0.6,67,deviantart_webdsgn(1).png,81.92000000000002,Sub2_Lew.asc
642,R,6293436,6293494,59,572.1,75.1,332.5,166.0,7.68,374,deviantart_webdsgn(1).png,65.53600000000002,Sub2_Lew.asc
643,R,6293696,6293762,67,328.5,175.0,78.8,32.9,8.64,309,deviantart_webdsgn(1).png,52.42880000000002,Sub2_Lew.asc
644,R,6293979,6294132,154,71.6,33.7,320.6,161.6,8.29,508,deviantart_webdsgn(1).png,41.94304000000002,Sub2_Lew.asc
645,R,6294319,6294393,75,322.3,171.4,421.6,403.9,9.31,407,deviantart_webdsgn(1).png,33.55443200000002,Sub2_Lew.asc
646,R,6294878,6294949,72,428.1,401.9,423.8,189.5,8.14,289,deviantart_webdsgn(1).png,26.843545600000013,Sub2_Lew.asc
647,R,6295084,6295135,52,423.3,184.3,558.4,100.6,5.05,266,deviantart_webdsgn(1).png,21.47483648000001,Sub2_Lew.asc
648,R,6295369,6295400,32,560.8,104.6,638.2,101.2,2.24,205,deviantart_webdsgn(1).png,17.17986918400001,Sub2_Lew.asc
649,R,6295560,6295652,93,647.3,100.5,1212.5,78.4,15.83,381,deviantart_webdsgn(1).png,13.743895347200008,Sub2_Lew.asc
650,R,6295797,6295819,23,1202.4,81.5,1227.0,54.3,1.21,110,deviantart_webdsgn(1).png,10.995116277760006,Sub2_Lew.asc
651,R,6296004,6296030,27,1221.7,55.4,1131.1,58.2,2.46,191,deviantart_webdsgn(1).png,8.796093022208007,Sub2_Lew.asc
652,R,6296284,6296318,35,1129.0,61.0,1289.9,48.6,4.36,274,deviantart_webdsgn(1).png,7.036874417766406,Sub2_Lew.asc
653,R,6296531,6296717,187,1268.3,78.1,737.7,639.7,25.16,569,deviantart_webdsgn(1).png,5.629499534213124,Sub2_Lew.asc
654,R,6296867,6296928,62,735.2,639.6,460.0,687.8,7.89,358,deviantart_webdsgn(1).png,4.503599627370501,Sub2_Lew.asc
655,R,6297148,6297192,45,447.1,685.1,364.4,680.9,2.28,137,deviantart_webdsgn(1).png,3.6028797018964007,Sub2_Lew.asc
656,R,6297404,6297481,78,368.4,679.5,598.1,500.5,9.19,345,deviantart_webdsgn(1).png,2.8823037615171203,Sub2_Lew.asc
657,R,6300249,6300316,68,655.8,385.6,518.6,215.3,7.7,233,ebay.png,160.0,Sub2_Lew.asc
658,R,6300411,6300560,150,518.5,220.1,481.1,128.2,3.71,561,ebay.png,128.00000000000003,Sub2_Lew.asc
659,R,6300812,6300876,65,481.8,134.6,262.6,87.3,6.46,226,ebay.png,102.40000000000002,Sub2_Lew.asc
660,R,6301077,6301134,58,255.2,88.1,471.8,159.5,6.69,373,ebay.png,81.92000000000002,Sub2_Lew.asc
661,R,6301303,6301381,79,476.9,167.7,900.8,190.3,12.25,379,ebay.png,65.53600000000002,Sub2_Lew.asc
662,R,6301561,6301727,167,884.2,199.7,792.3,214.8,2.72,469,ebay.png,52.42880000000002,Sub2_Lew.asc
663,R,6301883,6301919,37,793.5,239.8,892.3,252.4,2.9,268,ebay.png,41.94304000000002,Sub2_Lew.asc
664,R,6302138,6302231,94,899.1,259.2,991.7,581.0,12.38,418,ebay.png,33.55443200000002,Sub2_Lew.asc
665,R,6302411,6302444,34,991.1,578.7,1028.7,582.7,1.05,151,ebay.png,26.843545600000013,Sub2_Lew.asc
666,R,6302713,6302754,42,1043.9,576.3,992.6,634.0,2.53,164,ebay.png,21.47483648000001,Sub2_Lew.asc
667,R,6302904,6302971,68,985.5,630.8,555.7,587.6,12.13,293,ebay.png,17.17986918400001,Sub2_Lew.asc
668,R,6303348,6303380,33,546.7,579.8,465.6,661.7,3.76,271,ebay.png,13.743895347200008,Sub2_Lew.asc
669,R,6303503,6303718,216,457.9,668.8,246.0,631.2,5.96,583,ebay.png,10.995116277760006,Sub2_Lew.asc
670,R,6304108,6304144,37,247.7,640.3,260.4,593.7,1.71,111,ebay.png,8.796093022208007,Sub2_Lew.asc
671,R,6304369,6304390,22,262.1,596.2,265.9,577.2,0.7,61,ebay.png,7.036874417766406,Sub2_Lew.asc
672,R,6304632,6304734,103,266.1,577.6,775.9,249.1,18.94,378,ebay.png,5.629499534213124,Sub2_Lew.asc
673,R,6304947,6304986,40,780.2,243.9,708.6,241.6,2.09,183,ebay.png,4.503599627370501,Sub2_Lew.asc
674,R,6305139,6305163,25,701.5,253.5,837.7,225.3,4.11,303,ebay.png,3.6028797018964007,Sub2_Lew.asc
675,R,6308309,6308360,52,653.2,392.3,513.9,398.1,4.04,194,ntu_research.png,160.0,Sub2_Lew.asc
676,R,6308522,6308546,25,517.3,391.3,499.4,410.3,0.89,92,ntu_research.png,128.00000000000003,Sub2_Lew.asc
677,R,6308733,6308787,55,497.6,405.1,544.2,327.0,3.3,182,ntu_research.png,102.40000000000002,Sub2_Lew.asc
678,R,6308925,6308968,44,547.0,331.8,625.5,407.0,3.69,224,ntu_research.png,81.92000000000002,Sub2_Lew.asc
679,R,6309100,6309244,145,619.8,427.1,724.5,387.5,3.4,587,ntu_research.png,65.53600000000002,Sub2_Lew.asc
680,R,6309512,6309551,40,714.7,413.0,849.3,401.4,3.92,262,ntu_research.png,52.42880000000002,Sub2_Lew.asc
681,R,6309744,6309784,41,850.2,405.6,962.7,404.6,3.22,271,ntu_research.png,41.94304000000002,Sub2_Lew.asc
682,R,6309958,6310033,76,963.9,403.1,837.6,252.9,6.82,248,ntu_research.png,33.55443200000002,Sub2_Lew.asc
683,R,6310139,6310171,33,831.0,248.6,798.5,241.1,0.99,101,ntu_research.png,26.843545600000013,Sub2_Lew.asc
684,R,6310353,6310415,63,796.9,241.7,529.5,276.7,7.88,351,ntu_research.png,21.47483648000001,Sub2_Lew.asc
685,R,6310840,6311086,247,537.4,288.9,494.3,222.6,2.86,347,ntu_research.png,17.17986918400001,Sub2_Lew.asc
686,R,6311281,6311353,73,514.0,230.6,326.7,98.3,7.37,308,ntu_research.png,13.743895347200008,Sub2_Lew.asc
687,R,6311806,6311862,57,322.6,102.2,269.1,209.3,4.33,270,ntu_research.png,10.995116277760006,Sub2_Lew.asc
688,R,6311972,6312121,150,274.9,230.2,244.7,209.9,1.14,670,ntu_research.png,8.796093022208007,Sub2_Lew.asc
689,R,6312321,6312391,71,243.6,214.3,293.4,90.8,4.87,198,ntu_research.png,7.036874417766406,Sub2_Lew.asc
690,R,6312857,6312927,71,296.4,97.5,547.1,301.8,10.59,432,ntu_research.png,5.629499534213124,Sub2_Lew.asc
691,R,6313130,6313182,53,549.4,311.3,488.4,399.1,3.82,328,ntu_research.png,4.503599627370501,Sub2_Lew.asc
692,R,6316966,6317025,60,661.7,391.1,441.6,316.6,6.98,274,deviantart_webdsgn.png,160.0,Sub2_Lew.asc
693,R,6317092,6317243,152,439.2,319.0,367.4,211.3,4.62,587,deviantart_webdsgn.png,128.00000000000003,Sub2_Lew.asc
694,R,6317461,6317515,55,364.1,213.7,405.7,82.9,5.13,190,deviantart_webdsgn.png,102.40000000000002,Sub2_Lew.asc
695,R,6317720,6317738,19,408.2,86.5,395.9,74.2,0.58,53,deviantart_webdsgn.png,81.92000000000002,Sub2_Lew.asc
